filename,width,height,class,xmin,ymin,xmax,ymax
pet-20bottle-20-353-_jpg.rf.3c01d3fc13f54933883da8ed2f147139.jpg,640,640,can,0,539,46,640
pet-20bottle-20-353-_jpg.rf.3c01d3fc13f54933883da8ed2f147139.jpg,640,640,can,130,529,225,640
pet-20bottle-20-353-_jpg.rf.3c01d3fc13f54933883da8ed2f147139.jpg,640,640,can,41,534,136,640
pet-20bottle-20-353-_jpg.rf.3c01d3fc13f54933883da8ed2f147139.jpg,640,640,can,0,537,45,640
pet-20bottle-20-353-_jpg.rf.3c01d3fc13f54933883da8ed2f147139.jpg,640,640,can,126,364,219,529
pet-20bottle-20-353-_jpg.rf.3c01d3fc13f54933883da8ed2f147139.jpg,640,640,can,36,364,127,531
pet-20bottle-20-353-_jpg.rf.3c01d3fc13f54933883da8ed2f147139.jpg,640,640,can,0,364,43,536
pet-20bottle-20-353-_jpg.rf.3c01d3fc13f54933883da8ed2f147139.jpg,640,640,plastic,378,396,545,601
beverage_cans-189_jpg.rf.3ce4cee0b0f181e9be28a5efa1c8ec02.jpg,960,683,can,193,0,374,321
beverage_cans-189_jpg.rf.3ce4cee0b0f181e9be28a5efa1c8ec02.jpg,960,683,can,644,48,778,101
beverage_cans-189_jpg.rf.3ce4cee0b0f181e9be28a5efa1c8ec02.jpg,960,683,plastic,584,411,658,616
beverage_cans-189_jpg.rf.3ce4cee0b0f181e9be28a5efa1c8ec02.jpg,960,683,plastic,662,403,741,626
beverage_cans-131_jpg.rf.3c5b47268d4247297636c2c8626a8faa.jpg,416,416,can,118,174,224,327
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,can,0,70,70,195
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,can,228,33,372,161
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,can,403,33,543,162
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,can,0,295,47,416
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,can,0,195,46,295
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,can,85,195,174,300
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,can,0,195,88,297
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,can,80,303,171,416
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,can,0,298,81,416
beverage_cans-409_jpg.rf.3e69550bbb10380c58c8d1ee1a796b94.jpg,600,416,plastic,230,221,565,323
beverage_cans-561_jpg.rf.3d045cec3cff3600272c31cb50c18ce0.jpg,416,416,can,85,6,212,158
beverage_cans-561_jpg.rf.3d045cec3cff3600272c31cb50c18ce0.jpg,416,416,plastic,287,5,416,82
beverage_cans-561_jpg.rf.3d045cec3cff3600272c31cb50c18ce0.jpg,416,416,can,0,158,193,416
beverage_cans-561_jpg.rf.3d045cec3cff3600272c31cb50c18ce0.jpg,416,416,can,212,158,336,416
pet-20bottle-20-286-_jpg.rf.3d9b3adefb716f061e8e24283968659c.jpg,1200,1050,plastic,235,189,570,304
pet-20bottle-20-286-_jpg.rf.3d9b3adefb716f061e8e24283968659c.jpg,1200,1050,plastic,648,0,1015,388
pet-20bottle-20-286-_jpg.rf.3d9b3adefb716f061e8e24283968659c.jpg,1200,1050,can,351,817,522,964
pet-20bottle-20-286-_jpg.rf.3d9b3adefb716f061e8e24283968659c.jpg,1200,1050,can,741,518,855,634
4_jpg.rf.3c35c17526da6e14be15977981305b2a.jpg,2560,1694,can,760,232,1125,437
4_jpg.rf.3c35c17526da6e14be15977981305b2a.jpg,2560,1694,plastic,1397,0,1930,742
4_jpg.rf.3c35c17526da6e14be15977981305b2a.jpg,2560,1694,plastic,1966,0,2528,736
4_jpg.rf.3c35c17526da6e14be15977981305b2a.jpg,2560,1694,can,616,1314,948,1453
4_jpg.rf.3c35c17526da6e14be15977981305b2a.jpg,2560,1694,plastic,1382,762,1576,1341
4_jpg.rf.3c35c17526da6e14be15977981305b2a.jpg,2560,1694,plastic,1535,762,1907,1388
4_jpg.rf.3c35c17526da6e14be15977981305b2a.jpg,2560,1694,plastic,2145,762,2453,1300
4_jpg.rf.3c35c17526da6e14be15977981305b2a.jpg,2560,1694,plastic,1881,762,2143,1296
4_jpg.rf.3c35c17526da6e14be15977981305b2a.jpg,2560,1694,plastic,1404,762,1641,1294
pet-20bottle-20-28-_jpg.rf.3cbfd8006c6b25ce509d4bad54a2ffa6.jpg,1500,1125,plastic,177,250,240,628
pet-20bottle-20-28-_jpg.rf.3cbfd8006c6b25ce509d4bad54a2ffa6.jpg,1500,1125,plastic,375,0,600,675
pet-20bottle-20-28-_jpg.rf.3cbfd8006c6b25ce509d4bad54a2ffa6.jpg,1500,1125,plastic,450,0,920,675
pet-20bottle-20-28-_jpg.rf.3cbfd8006c6b25ce509d4bad54a2ffa6.jpg,1500,1125,plastic,868,0,1342,652
pet-20bottle-20-28-_jpg.rf.3cbfd8006c6b25ce509d4bad54a2ffa6.jpg,1500,1125,plastic,1260,0,1500,675
pet-20bottle-20-28-_jpg.rf.3cbfd8006c6b25ce509d4bad54a2ffa6.jpg,1500,1125,plastic,0,757,375,926
pet-20bottle-20-28-_jpg.rf.3cbfd8006c6b25ce509d4bad54a2ffa6.jpg,1500,1125,can,468,694,1021,1098
69_jpeg.rf.3e2a6da399b24c077c6a67aaf32090c1.jpg,2000,1500,can,655,134,1263,1308
beverage_cans-643_jpg.rf.3d5b277a8cae3f102c338c062531dca9.jpg,2560,1922,can,221,7,1371,711
beverage_cans-643_jpg.rf.3d5b277a8cae3f102c338c062531dca9.jpg,2560,1922,can,1638,0,1952,291
beverage_cans-643_jpg.rf.3d5b277a8cae3f102c338c062531dca9.jpg,2560,1922,plastic,198,711,961,1922
beverage_cans-643_jpg.rf.3d5b277a8cae3f102c338c062531dca9.jpg,2560,1922,plastic,1938,1178,2071,1638
beverage_cans-97_jpg.rf.3c2909ddb85ce889873d1df586460989.jpg,5079,3391,can,103,82,2446,1395
beverage_cans-97_jpg.rf.3c2909ddb85ce889873d1df586460989.jpg,5079,3391,plastic,4300,726,4966,1492
beverage_cans-97_jpg.rf.3c2909ddb85ce889873d1df586460989.jpg,5079,3391,plastic,870,1621,1310,3106
beverage_cans-97_jpg.rf.3c2909ddb85ce889873d1df586460989.jpg,5079,3391,can,3747,1977,4282,2711
pet-20bottle-20-156-_jpg.rf.3d250be1534a805fa4b76cfdbbba88d5.jpg,300,300,plastic,101,0,196,300
90_jpg.rf.3e76d6abe6dfc05175a98f3337d0cf4a.jpg,1125,750,can,132,0,297,260
90_jpg.rf.3e76d6abe6dfc05175a98f3337d0cf4a.jpg,1125,750,can,678,105,862,145
90_jpg.rf.3e76d6abe6dfc05175a98f3337d0cf4a.jpg,1125,750,can,121,367,230,546
90_jpg.rf.3e76d6abe6dfc05175a98f3337d0cf4a.jpg,1125,750,can,427,263,516,684
90_jpg.rf.3e76d6abe6dfc05175a98f3337d0cf4a.jpg,1125,750,can,427,482,532,750
beverage_cans-734_jpg.rf.3debfd557b087e37dbd0c4c19c346dbd.jpg,2560,1922,can,232,24,834,722
beverage_cans-734_jpg.rf.3debfd557b087e37dbd0c4c19c346dbd.jpg,2560,1922,plastic,1302,331,2149,579
beverage_cans-734_jpg.rf.3debfd557b087e37dbd0c4c19c346dbd.jpg,2560,1922,can,306,1128,782,1854
beverage_cans-734_jpg.rf.3debfd557b087e37dbd0c4c19c346dbd.jpg,2560,1922,can,1441,768,1910,1466
beverage_cans-981_jpg.rf.3e7b408969204b514e49b5e2d2a5fa76.jpg,416,416,can,4,12,114,347
beverage_cans-981_jpg.rf.3e7b408969204b514e49b5e2d2a5fa76.jpg,416,416,can,104,9,201,355
beverage_cans-981_jpg.rf.3e7b408969204b514e49b5e2d2a5fa76.jpg,416,416,can,212,12,309,363
beverage_cans-981_jpg.rf.3e7b408969204b514e49b5e2d2a5fa76.jpg,416,416,can,297,14,410,360
AluCan526_jpg.rf.3eeeb9a8398d95944c00afbbdf1626e9.jpg,1200,1800,can,79,235,266,368
AluCan526_jpg.rf.3eeeb9a8398d95944c00afbbdf1626e9.jpg,1200,1800,plastic,504,0,978,900
AluCan526_jpg.rf.3eeeb9a8398d95944c00afbbdf1626e9.jpg,1200,1800,plastic,142,1060,331,1715
AluCan526_jpg.rf.3eeeb9a8398d95944c00afbbdf1626e9.jpg,1200,1800,can,513,1041,891,1519
AluCan526_jpg.rf.3eeeb9a8398d95944c00afbbdf1626e9.jpg,1200,1800,can,738,920,1106,1358
AluCan526_jpg.rf.3eeeb9a8398d95944c00afbbdf1626e9.jpg,1200,1800,can,886,1118,1174,1783
pet-20bottle-20-420-_jpg.rf.3e8b3a19bd20eba5675dcdece213db85.jpg,300,300,plastic,90,23,156,132
47_jpg.rf.3d55fc293b3c5b2bec76c4c40612c47e.jpg,700,700,can,222,23,479,675
pet-20bottle-20-156-_jpg.rf.3e2ab2681615e551cd45f942be1b1296.jpg,640,683,plastic,117,0,226,321
pet-20bottle-20-156-_jpg.rf.3e2ab2681615e551cd45f942be1b1296.jpg,640,683,can,487,96,640,321
pet-20bottle-20-156-_jpg.rf.3e2ab2681615e551cd45f942be1b1296.jpg,640,683,can,18,570,141,683
pet-20bottle-20-156-_jpg.rf.3e2ab2681615e551cd45f942be1b1296.jpg,640,683,plastic,579,321,640,594
300053_jpg.rf.3dff1274762f1b74184d857f6cd4b169.jpg,640,640,plastic,129,8,521,601
beverage_cans-935_jpg.rf.3f2fef4567f165a9b9f3b9783766b2f6.jpg,2560,1922,can,8,162,414,1177
beverage_cans-935_jpg.rf.3f2fef4567f165a9b9f3b9783766b2f6.jpg,2560,1922,can,393,189,860,1113
beverage_cans-935_jpg.rf.3f2fef4567f165a9b9f3b9783766b2f6.jpg,2560,1922,can,1630,173,2127,1169
beverage_cans-935_jpg.rf.3f2fef4567f165a9b9f3b9783766b2f6.jpg,2560,1922,plastic,304,1457,572,1917
beverage_cans-935_jpg.rf.3f2fef4567f165a9b9f3b9783766b2f6.jpg,2560,1922,can,1281,1609,1874,1922
pet-20bottle-20-286-_jpg.rf.3f558d3748c4ccaaf432a0092628862e.jpg,300,300,plastic,109,146,264,235
beverage_cans-585_jpg.rf.3f600f1bb6ff36e6d2144f98e71d9ac0.jpg,416,416,can,17,212,215,375
beverage_cans-585_jpg.rf.3f600f1bb6ff36e6d2144f98e71d9ac0.jpg,416,416,can,210,88,355,374
pet-20bottle-20-248-_jpg.rf.3fbf123b5c85b8586761ffb46f858789.jpg,300,300,plastic,0,106,208,272
beverage_cans-376_jpg.rf.3f8ba6b3f9d0a26a5ad61b75567ebf39.jpg,450,600,can,0,0,198,306
beverage_cans-376_jpg.rf.3f8ba6b3f9d0a26a5ad61b75567ebf39.jpg,450,600,plastic,266,61,340,247
beverage_cans-376_jpg.rf.3f8ba6b3f9d0a26a5ad61b75567ebf39.jpg,450,600,can,0,433,106,600
beverage_cans-376_jpg.rf.3f8ba6b3f9d0a26a5ad61b75567ebf39.jpg,450,600,plastic,209,306,444,600
beverage_cans-376_jpg.rf.3f8ba6b3f9d0a26a5ad61b75567ebf39.jpg,450,600,plastic,198,306,268,552
AluCan820_jpg.rf.3fe42fe7950e457f7dcb3d9ed895b7b8.jpg,640,683,can,0,106,60,214
AluCan820_jpg.rf.3fe42fe7950e457f7dcb3d9ed895b7b8.jpg,640,683,plastic,147,160,494,338
AluCan820_jpg.rf.3fe42fe7950e457f7dcb3d9ed895b7b8.jpg,640,683,plastic,408,577,618,683
AluCan820_jpg.rf.3fe42fe7950e457f7dcb3d9ed895b7b8.jpg,640,683,plastic,216,592,415,647
AluCan820_jpg.rf.3fe42fe7950e457f7dcb3d9ed895b7b8.jpg,640,683,plastic,179,555,317,611
84_jpg.rf.40aef60f9290bba9b36416d717695ee7.jpg,800,800,can,0,0,151,384
84_jpg.rf.40aef60f9290bba9b36416d717695ee7.jpg,800,800,plastic,486,99,800,217
84_jpg.rf.40aef60f9290bba9b36416d717695ee7.jpg,800,800,plastic,0,384,73,800
84_jpg.rf.40aef60f9290bba9b36416d717695ee7.jpg,800,800,plastic,513,507,661,715
7_png.rf.4009db16fade5803ff69e5946aba7bbb.jpg,960,462,can,287,18,408,244
7_png.rf.4009db16fade5803ff69e5946aba7bbb.jpg,960,462,can,436,54,575,399
beverage_cans-852_jpg.rf.4104b6517c0a6a3e9e1ecf03d54fbaa5.jpg,640,640,can,36,0,333,249
beverage_cans-852_jpg.rf.4104b6517c0a6a3e9e1ecf03d54fbaa5.jpg,640,640,plastic,364,0,471,249
beverage_cans-852_jpg.rf.4104b6517c0a6a3e9e1ecf03d54fbaa5.jpg,640,640,plastic,364,0,475,249
beverage_cans-852_jpg.rf.4104b6517c0a6a3e9e1ecf03d54fbaa5.jpg,640,640,plastic,392,0,640,249
beverage_cans-852_jpg.rf.4104b6517c0a6a3e9e1ecf03d54fbaa5.jpg,640,640,plastic,106,274,248,640
beverage_cans-852_jpg.rf.4104b6517c0a6a3e9e1ecf03d54fbaa5.jpg,640,640,plastic,551,249,640,640
beverage_cans-341_jpg.rf.4065aa0cb2f197ea5ead8252eacfc728.jpg,2560,1922,can,175,55,831,1010
beverage_cans-341_jpg.rf.4065aa0cb2f197ea5ead8252eacfc728.jpg,2560,1922,can,552,321,1098,1124
beverage_cans-341_jpg.rf.4065aa0cb2f197ea5ead8252eacfc728.jpg,2560,1922,plastic,1688,313,2212,1201
beverage_cans-341_jpg.rf.4065aa0cb2f197ea5ead8252eacfc728.jpg,2560,1922,plastic,1988,205,2560,1039
beverage_cans-341_jpg.rf.4065aa0cb2f197ea5ead8252eacfc728.jpg,2560,1922,plastic,1228,103,1692,595
beverage_cans-341_jpg.rf.4065aa0cb2f197ea5ead8252eacfc728.jpg,2560,1922,plastic,862,1388,1113,1902
beverage_cans-341_jpg.rf.4065aa0cb2f197ea5ead8252eacfc728.jpg,2560,1922,can,1583,1585,1942,1922
plasticbottle38_jpeg.rf.40c16e4fa07c3ce3e3eb84dcbc8b76cf.jpg,1865,1381,plastic,292,0,797,566
plasticbottle38_jpeg.rf.40c16e4fa07c3ce3e3eb84dcbc8b76cf.jpg,1865,1381,can,1116,73,1567,452
plasticbottle38_jpeg.rf.40c16e4fa07c3ce3e3eb84dcbc8b76cf.jpg,1865,1381,plastic,0,611,189,1309
plasticbottle38_jpeg.rf.40c16e4fa07c3ce3e3eb84dcbc8b76cf.jpg,1865,1381,can,1210,985,1466,1122
AluCan711_jpg.rf.3fc4defe96080c41309bd2de22e0be23.jpg,640,683,can,0,73,112,238
AluCan711_jpg.rf.3fc4defe96080c41309bd2de22e0be23.jpg,640,683,plastic,398,20,540,281
AluCan711_jpg.rf.3fc4defe96080c41309bd2de22e0be23.jpg,640,683,plastic,487,313,640,683
82_jpg.rf.41c804d3c72c8267a852a61a456d8838.jpg,1280,720,can,154,29,471,410
82_jpg.rf.41c804d3c72c8267a852a61a456d8838.jpg,1280,720,plastic,780,81,1079,405
82_jpg.rf.41c804d3c72c8267a852a61a456d8838.jpg,1280,720,plastic,282,433,498,692
82_jpg.rf.41c804d3c72c8267a852a61a456d8838.jpg,1280,720,plastic,907,410,1119,720
beverage_cans-271_jpg.rf.4028519e751e5c880db98698085d0e15.jpg,864,576,can,0,0,279,241
beverage_cans-271_jpg.rf.4028519e751e5c880db98698085d0e15.jpg,864,576,can,370,32,802,224
beverage_cans-271_jpg.rf.4028519e751e5c880db98698085d0e15.jpg,864,576,plastic,119,241,269,576
beverage_cans-271_jpg.rf.4028519e751e5c880db98698085d0e15.jpg,864,576,plastic,302,475,504,576
AluCan682_jpg.rf.3fb9ff83266e67f582826dbc6706deab.jpg,512,683,can,338,136,453,242
99_jpeg.rf.41d0422e9f2d721e1ae886c74aebb09a.jpg,800,1000,can,107,34,298,430
99_jpeg.rf.41d0422e9f2d721e1ae886c74aebb09a.jpg,800,1000,can,392,0,660,430
99_jpeg.rf.41d0422e9f2d721e1ae886c74aebb09a.jpg,800,1000,can,252,616,329,752
99_jpeg.rf.41d0422e9f2d721e1ae886c74aebb09a.jpg,800,1000,can,480,565,676,823
beverage_cans-389_jpg.rf.420af13ad84c96532bcfa5d9bf474f57.jpg,416,416,can,98,71,364,370
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,can,109,13,403,309
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,plastic,549,57,800,320
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,can,0,482,40,616
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,can,305,484,372,607
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,can,310,606,375,640
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,can,441,481,505,607
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,can,440,608,503,640
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,can,373,484,443,607
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,can,372,606,442,640
beverage_cans-111_jpg.rf.41d8282420e3f371c03f1ae3058dedc5.jpg,800,640,plastic,512,320,597,640
171_jpg.rf.410c940db429c51f108fc1ffd09a621c.jpg,2048,2048,can,557,353,1047,817
171_jpg.rf.410c940db429c51f108fc1ffd09a621c.jpg,2048,2048,plastic,1126,630,1761,1228
pet-20bottle-20-384-_jpg.rf.407bddffa38e66a905311d93ec250a69.jpg,300,300,plastic,105,70,193,183
33_jpg.rf.40b5bebdb2208c8e3c0f80bff2d05953.jpg,844,1024,can,59,10,786,849
pet-20bottle-20-423-_jpg.rf.421c702b8ad3b99078b69356ab48f35d.jpg,640,640,plastic,100,40,313,248
pet-20bottle-20-423-_jpg.rf.421c702b8ad3b99078b69356ab48f35d.jpg,640,640,can,512,36,623,234
pet-20bottle-20-423-_jpg.rf.421c702b8ad3b99078b69356ab48f35d.jpg,640,640,plastic,82,381,354,612
pet-20bottle-20-423-_jpg.rf.421c702b8ad3b99078b69356ab48f35d.jpg,640,640,plastic,435,281,555,640
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,can,111,0,403,468
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,can,691,121,864,431
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,can,759,0,952,199
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,can,644,0,755,241
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,can,614,191,713,401
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,can,614,356,719,468
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,can,677,269,774,462
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,can,906,104,1012,387
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,can,817,201,939,468
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,plastic,98,485,276,768
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,plastic,316,468,504,768
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,plastic,805,526,857,706
98_jpg.rf.4094360b02d330912013109257691930.jpg,1024,768,plastic,857,527,909,706
63_jpeg.rf.424107b79248870c018517c95eb9e92a.jpg,960,1338,can,333,288,743,1089
beverage_cans-21_jpg.rf.42724c7c79d472fd5a837d5faa0625ba.jpg,500,416,can,152,0,290,149
beverage_cans-21_jpg.rf.42724c7c79d472fd5a837d5faa0625ba.jpg,500,416,can,290,0,416,149
beverage_cans-21_jpg.rf.42724c7c79d472fd5a837d5faa0625ba.jpg,500,416,can,417,0,500,149
beverage_cans-21_jpg.rf.42724c7c79d472fd5a837d5faa0625ba.jpg,500,416,plastic,157,166,218,362
beverage_cans-21_jpg.rf.42724c7c79d472fd5a837d5faa0625ba.jpg,500,416,plastic,211,154,280,376
beverage_cans-21_jpg.rf.42724c7c79d472fd5a837d5faa0625ba.jpg,500,416,plastic,386,149,470,411
pet-20bottle-20-342-_jpg.rf.4342ca321079ff506c3435e4768eb7c2.jpg,300,300,plastic,33,115,260,252
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,can,96,33,198,275
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,can,161,54,276,319
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,can,246,83,380,381
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,can,312,55,424,321
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,can,403,39,501,278
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,plastic,826,17,1063,390
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,can,34,403,159,660
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,plastic,0,403,81,663
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,plastic,111,403,237,614
beverage_cans-133_jpg.rf.4250e5f24e679b8f13c92e077cd0c8f6.jpg,1280,720,can,707,471,1174,655
pexels-kampus-production-8713842_jpg.rf.40c795fe36271bb80dda7feb0d11a440.jpg,2048,1367,plastic,512,781,641,1086
64_jpg.rf.424fbde2e9863443b61b9d3fae14cd71.jpg,1024,768,can,324,0,702,760
pet-20bottle-20-278-_jpg.rf.43de14fce4875f609f62767573a636f3.jpg,2560,1922,plastic,408,277,1116,460
pet-20bottle-20-278-_jpg.rf.43de14fce4875f609f62767573a636f3.jpg,2560,1922,plastic,1898,0,2251,711
pet-20bottle-20-278-_jpg.rf.43de14fce4875f609f62767573a636f3.jpg,2560,1922,plastic,1587,278,1746,494
pet-20bottle-20-278-_jpg.rf.43de14fce4875f609f62767573a636f3.jpg,2560,1922,plastic,1748,230,1906,413
pet-20bottle-20-278-_jpg.rf.43de14fce4875f609f62767573a636f3.jpg,2560,1922,plastic,1587,214,1689,352
pet-20bottle-20-278-_jpg.rf.43de14fce4875f609f62767573a636f3.jpg,2560,1922,plastic,1677,187,1799,435
pet-20bottle-20-278-_jpg.rf.43de14fce4875f609f62767573a636f3.jpg,2560,1922,can,359,1098,835,1790
pet-20bottle-20-278-_jpg.rf.43de14fce4875f609f62767573a636f3.jpg,2560,1922,can,831,1157,1280,1789
pet-20bottle-20-278-_jpg.rf.43de14fce4875f609f62767573a636f3.jpg,2560,1922,can,1587,1435,1992,1807
59_jpg.rf.40af34c139600e3019624ee04b0df78f.jpg,800,683,can,265,0,416,293
59_jpg.rf.40af34c139600e3019624ee04b0df78f.jpg,800,683,plastic,509,104,716,187
59_jpg.rf.40af34c139600e3019624ee04b0df78f.jpg,800,683,can,179,293,346,360
59_jpg.rf.40af34c139600e3019624ee04b0df78f.jpg,800,683,plastic,520,371,632,608
beverage_cans-431_jpg.rf.42aaca76575acbf5bd210e348c269a8b.jpg,416,416,can,21,121,138,416
beverage_cans-431_jpg.rf.42aaca76575acbf5bd210e348c269a8b.jpg,416,416,can,174,173,284,327
beverage_cans-431_jpg.rf.42aaca76575acbf5bd210e348c269a8b.jpg,416,416,can,284,64,409,253
174_jpg.rf.44112e0eb3793e8a1b47b2f7a6632d0c.jpg,2048,2048,can,236,236,686,788
174_jpg.rf.44112e0eb3793e8a1b47b2f7a6632d0c.jpg,2048,2048,can,1448,255,2048,962
174_jpg.rf.44112e0eb3793e8a1b47b2f7a6632d0c.jpg,2048,2048,plastic,273,962,748,1864
174_jpg.rf.44112e0eb3793e8a1b47b2f7a6632d0c.jpg,2048,2048,plastic,1208,1014,1489,2048
pet-20bottle-20-10-_jpg.rf.422470db68e585324a6a49d368f852b8.jpg,300,300,plastic,100,0,200,300
AluCan192_jpg.rf.44f8f00b1a0ea58b84b4a9c3e1ee1e56.jpg,512,683,can,176,81,304,222
beverage_cans-372_jpg.rf.44c26ff8079ab4b945c11fc1d1ea3bcd.jpg,640,640,can,37,55,201,291
beverage_cans-372_jpg.rf.44c26ff8079ab4b945c11fc1d1ea3bcd.jpg,640,640,can,168,120,349,290
beverage_cans-372_jpg.rf.44c26ff8079ab4b945c11fc1d1ea3bcd.jpg,640,640,plastic,578,0,640,179
beverage_cans-372_jpg.rf.44c26ff8079ab4b945c11fc1d1ea3bcd.jpg,640,640,plastic,53,352,384,640
beverage_cans-372_jpg.rf.44c26ff8079ab4b945c11fc1d1ea3bcd.jpg,640,640,plastic,451,467,585,544
pet-20bottle-20-307-_jpg.rf.4510084628f5e6a9166de917ecbc2894.jpg,1200,630,plastic,159,135,344,198
pet-20bottle-20-307-_jpg.rf.4510084628f5e6a9166de917ecbc2894.jpg,1200,630,plastic,384,43,1142,304
pet-20bottle-20-307-_jpg.rf.4510084628f5e6a9166de917ecbc2894.jpg,1200,630,plastic,201,357,360,465
pet-20bottle-20-307-_jpg.rf.4510084628f5e6a9166de917ecbc2894.jpg,1200,630,plastic,555,374,1048,478
172_jpg.rf.43e8a867658d1fedfa0f787813a6fee2.jpg,2048,1537,can,967,390,1420,928
AluCan696_jpg.rf.43b3ff2db06602216e70ef08a136ead4.jpg,640,683,can,0,77,94,233
AluCan696_jpg.rf.43b3ff2db06602216e70ef08a136ead4.jpg,640,683,plastic,425,17,509,291
AluCan696_jpg.rf.43b3ff2db06602216e70ef08a136ead4.jpg,640,683,plastic,0,341,244,683
AluCan696_jpg.rf.43b3ff2db06602216e70ef08a136ead4.jpg,640,683,plastic,234,341,294,683
AluCan696_jpg.rf.43b3ff2db06602216e70ef08a136ead4.jpg,640,683,plastic,0,341,57,683
AluCan696_jpg.rf.43b3ff2db06602216e70ef08a136ead4.jpg,640,683,plastic,393,412,542,631
93_jpg.rf.43a178171450d1cbb05d2f68f2733056.jpg,640,800,can,78,0,321,455
93_jpg.rf.43a178171450d1cbb05d2f68f2733056.jpg,640,800,plastic,332,0,505,444
93_jpg.rf.43a178171450d1cbb05d2f68f2733056.jpg,640,800,can,0,599,133,752
93_jpg.rf.43a178171450d1cbb05d2f68f2733056.jpg,640,800,plastic,435,455,540,800
pet-20bottle-20-365-_jpg.rf.4238b9c10ea332d1f97d08116a968400.jpg,416,416,plastic,69,0,266,195
pet-20bottle-20-365-_jpg.rf.4238b9c10ea332d1f97d08116a968400.jpg,416,416,can,266,0,361,195
pet-20bottle-20-365-_jpg.rf.4238b9c10ea332d1f97d08116a968400.jpg,416,416,can,0,195,49,416
pet-20bottle-20-365-_jpg.rf.4238b9c10ea332d1f97d08116a968400.jpg,416,416,can,26,195,108,416
pet-20bottle-20-365-_jpg.rf.4238b9c10ea332d1f97d08116a968400.jpg,416,416,can,106,195,179,416
pet-20bottle-20-365-_jpg.rf.4238b9c10ea332d1f97d08116a968400.jpg,416,416,can,180,195,258,416
pet-20bottle-20-365-_jpg.rf.4238b9c10ea332d1f97d08116a968400.jpg,416,416,plastic,281,214,416,325
beverage_cans-643_jpg.rf.45016d32ce077015768a1a8f793cf632.jpg,416,416,can,56,4,348,416
pet-20bottle-20-220-_jpg.rf.42ee0410f20796d9b113e9db77715433.jpg,640,640,plastic,35,58,257,222
pet-20bottle-20-220-_jpg.rf.42ee0410f20796d9b113e9db77715433.jpg,640,640,plastic,427,0,527,235
